K1_0.01_0.01, 0.0006202613738970486, 0.008116005363064038, 0.0013027055116812667, 0.001149583071691836, 0.00021320361464072734
K1_0.01_0.05, 0.0006203721727024169, 0.008127819388085208, 0.0007770988517329488, 0.0007769550120820162, 0.0005769767682204231
K1_0.01_0.08, 0.0006202517838236535, 0.00811663179471876, 0.001125301768202853, 0.0011252983734608213, 0.0007703387560287006
K1_0.01_0.32, 0.0006207736257109702, 0.00810520043662237, 0.007782475660976172, 0.007782465452069916, 0.0016631488968193691
K1_0.01_1, 0.0006200824545033174, 0.008137096567890485, 0.031170536506008623, 0.031170537348058146, 0.0028131567980577707
K1_0.02_0.01, 0.0009207246120543185, 0.032518988970727046, 0.005048798274083947, 0.004417930461028576, 0.00037975937506696123
K1_0.02_0.05, 0.0009200495559788917, 0.03242379963657855, 0.0017322871994439597, 0.0017316356193361894, 0.000596598574595035
K1_0.02_0.08, 0.0009196331386007627, 0.03246100367462461, 0.0017164883684381872, 0.0017164768548431596, 0.0007857074332840542
K1_0.02_0.32, 0.0009206666823855502, 0.03239964074415069, 0.007900640217740363, 0.007900639024825434, 0.0016697098088447424
K1_0.02_1, 0.0009206661624539963, 0.03246108209123631, 0.031195846993891895, 0.031195847787103808, 0.0030485578374976514
K1_0.03_0.01, 0.0014197197652717837, 0.07280817883869499, 0.01127006319899269, 0.009847705638580943, 0.0008119851459533662
K1_0.03_0.05, 0.001420905686505162, 0.07308338720394846, 0.003326877258188805, 0.0033253784252377677, 0.0006296667504307156
K1_0.03_0.08, 0.0014203720800512248, 0.07308063396449, 0.002707055930029478, 0.0027070368482852614, 0.0008063338394220963
K1_0.03_0.32, 0.0014203369097249953, 0.07299531030171577, 0.008106044394890058, 0.008106058842993202, 0.0016750517492910033
K1_0.03_1, 0.0014205806628683273, 0.07309145980653126, 0.031234029674042908, 0.031234022626793874, 0.003060017297769712
K1_0.04_0.01, 0.0021216368567012075, 0.12974614796581646, 0.020039323933276884, 0.017502059668217846, 0.001895172131039223
K1_0.04_0.05, 0.0021208526308955818, 0.12999860451988426, 0.005553219387392932, 0.0055505311709673835, 0.0006790724638265859
K1_0.04_0.08, 0.0021212426730849833, 0.12946843704967997, 0.00409047235378353, 0.004090439494530687, 0.0008328573198533096
K1_0.04_0.32, 0.0021196805024182573, 0.12998558476529137, 0.008381850944323768, 0.00838187641387138, 0.001683702537001512
K1_0.04_1, 0.002119836268290998, 0.13006466476502182, 0.03129455192392589, 0.03129455444337178, 0.003515756151163167
K1_0.05_0.01, 0.0030178202667499156, 0.20249319494614942, 0.03120928042946544, 0.02724721492457593, 0.004112275387992215
K1_0.05_0.05, 0.0030200137392939687, 0.20293385176803977, 0.008425411133033727, 0.008421191316910487, 0.0007409505972163488
K1_0.05_0.08, 0.003020568039908581, 0.20312937799517639, 0.005867114836901202, 0.005867063828707225, 0.000868370682728763
K1_0.05_0.32, 0.003020697856795368, 0.20298648314375684, 0.008738055698913132, 0.008738091410353867, 0.001692623263989838
K1_0.05_1, 0.0030207608821427646, 0.20296832304760967, 0.03137426721230338, 0.03137425830704766, 0.003528737461077555
K2_0.01_0.01, 0.001085918247926105, 0.12695419850205097, 0.0011694542274754201, 0.0010089745799529877, 0.0004911022352847949
K2_0.01_0.05, 0.0010866357436223138, 0.12688146916889315, 0.0010267168608407377, 0.00102667258212427, 0.0009119679331085184
K2_0.01_0.08, 0.001086455969061268, 0.1270424548162841, 0.0014585254851772521, 0.0014585297639717165, 0.0010883286706661012
K2_0.01_0.32, 0.0010857226112973783, 0.12685157649400836, 0.008244790955364654, 0.008244772030202328, 0.0019502786648913548
K2_0.01_1, 0.0010857973396790571, 0.12679756898058997, 0.031613431034709524, 0.03161343242642371, 0.0031011397878551606
K2_0.02_0.01, 0.001385694320951296, 0.5156414422914446, 0.0035667082586422366, 0.002846837809683848, 0.0005401202453580568
K2_0.02_0.05, 0.0013847982893449005, 0.5148542031796666, 0.0014825924673268407, 0.0014820683691548443, 0.0009266279516767339
K2_0.02_0.08, 0.0013852559330447605, 0.5152920029905255, 0.0017332459710135654, 0.0017332405501963755, 0.0011142384803382141
K2_0.02_0.32, 0.0013860559692059913, 0.5152050064243184, 0.00830290421521349, 0.008302889160207716, 0.0019636725040321655
K2_0.02_1, 0.0013863396298406346, 0.5155677750628562, 0.03162676488286907, 0.031626768215169326, 0.0033285729189259316
K2_0.03_0.01, 0.0018846166708029646, 1.1671668555503025, 0.007550422585664756, 0.005899698857127317, 0.0006414251034730055
K2_0.03_0.05, 0.0018871391100784111, 1.165731605393455, 0.002244162142486534, 0.0022428487980160573, 0.0009464575479339182
K2_0.03_0.08, 0.0018846186466044122, 1.1643121340880531, 0.0021959540590343247, 0.00219593956665443, 0.001131476087049577
K2_0.03_0.32, 0.0018864730848352543, 1.1655728482506158, 0.00839720364354118, 0.008397190395155709, 0.001973659392010851
K2_0.03_1, 0.0018888113519221084, 1.1691279785296975, 0.03164145769885677, 0.03164146173924808, 0.0033344660611003456
K2_0.04_0.01, 0.002584300782895517, 2.075854451373812, 0.013158333881158165, 0.010201572288517547, 0.000825031663945063
K2_0.04_0.05, 0.0025813644739877397, 2.075167658841307, 0.0033066860632433733, 0.0033042734974225866, 0.0009643411496286673
K2_0.04_0.08, 0.002587123206370125, 2.083050285313148, 0.0028426767122187013, 0.0028426481657683874, 0.001154370379849699
K2_0.04_0.32, 0.002587434138046774, 2.075795561872906, 0.008531570044950317, 0.008531577767220527, 0.00198253005385718
K2_0.04_1, 0.002590376676267936, 2.077584523963618, 0.03167385690244734, 0.0316738579974414, 0.0033387537952859593
K2_0.05_0.01, 0.003484160317379327, 3.255851866186851, 0.020327134949191646, 0.015690543710199695, 0.0011469395211417771
K2_0.05_0.05, 0.003485080499320112, 3.2649505552443783, 0.004675511323652107, 0.0046716742572605555, 0.0009918949933681559
K2_0.05_0.08, 0.003486803478334375, 3.260996883460939, 0.0036739440654224077, 0.0036739023239469116, 0.001163502166307004
K2_0.05_0.32, 0.0034855564263718774, 3.2573582345730037, 0.008698065085195177, 0.008698069656872833, 0.001991161016152952
K2_0.05_1, 0.0034893312156784517, 3.2576827153152914, 0.031699589253196526, 0.03169958175532764, 0.003343142680843672
K3_0.01_0.01, 0.0012855039280980532, 0.12226438926550005, 0.0011341308420553908, 0.0010229958160226937, 0.0006145258161427157
K3_0.01_0.05, 0.0012847368511961239, 0.12240179453726466, 0.001166403406422845, 0.0011664063995322923, 0.0010492507394167963
K3_0.01_0.08, 0.0012840698265405466, 0.12196187876688572, 0.001618241142799532, 0.0016182471600662645, 0.0012135819904025445
K3_0.01_0.32, 0.00128372312619177, 0.12238472318750179, 0.00844051248572419, 0.008440491067906617, 0.002072074921199472
K3_0.01_1, 0.0012839669518171426, 0.12208996336841774, 0.03180333985878454, 0.03180334069108286, 0.0032394273611769503
K3_0.02_0.01, 0.0015830891144319702, 0.49811062535464135, 0.002953174147865413, 0.002422985968841798, 0.0006536719146061591
K3_0.02_0.05, 0.001583168688714036, 0.49907770364626425, 0.001514555806438736, 0.0015141971884928065, 0.0010756762721259318
K3_0.02_0.08, 0.0015846886910099727, 0.49872837404829706, 0.0018309964199849245, 0.0018309982340326907, 0.0012451409387015204
K3_0.02_0.32, 0.0015844795461739257, 0.5005106922121565, 0.008487079579190189, 0.008487065020696634, 0.0020915820405340256
K3_0.02_1, 0.001584152527147846, 0.4989461306277603, 0.03181301040404402, 0.03181301364016189, 0.003240572062563174
K3_0.03_0.01, 0.002084364645224822, 1.1351738926007964, 0.005990860886434426, 0.004760381340377192, 0.0007369898341121294
K3_0.03_0.05, 0.0020862495128529126, 1.1340053148205134, 0.0021031502843676985, 0.0021021906115491276, 0.0010906374027018586
K3_0.03_0.08, 0.002083306295111171, 1.135294215544004, 0.002184168807002595, 0.002184160725997061, 0.001274423882446191
K3_0.03_0.32, 0.0020840830017967364, 1.1368210912306962, 0.008557028593572685, 0.008557014165642415, 0.0021008301433406936
K3_0.03_1, 0.0020835028782956156, 1.1338430948330722, 0.031831113095053445, 0.03183111721261093, 0.0034704660710241633
K3_0.04_0.01, 0.0027843487099772574, 2.03294255644664, 0.010224754350573552, 0.008018070609605164, 0.000869465142171108
K3_0.04_0.05, 0.0027833993543532366, 2.029014447619889, 0.0029145931335799132, 0.002912799091548118, 0.001107121675220524
K3_0.04_0.08, 0.0027863690155720674, 2.036095043710085, 0.0026814708191445877, 0.0026814518624474607, 0.0012906367364644705
K3_0.04_0.32, 0.002786273571792625, 2.0320524068670793, 0.008660220493829075, 0.008660213155263583, 0.0021114846846985317
K3_0.04_1, 0.002782222704832885, 2.0273991647244234, 0.0318514770918097, 0.03185147761196537, 0.0034804932907323075
K3_0.05_0.01, 0.003690477556485597, 3.188839216251749, 0.015703320451577168, 0.01223580849176066, 0.0011032455852140167
K3_0.05_0.05, 0.0036847659616542953, 3.19049727608101, 0.003964789023405572, 0.003961935515935415, 0.001133074851968335
K3_0.05_0.08, 0.0036859555213138153, 3.182802456484544, 0.003320469937452923, 0.003320439295748645, 0.0013095380424050936
K3_0.05_0.32, 0.0036857402482802343, 3.1852367565613564, 0.00878258436978395, 0.008782587374231366, 0.002117544867101638
K3_0.05_1, 0.0036816538874152203, 3.185778647086994, 0.03187803763787521, 0.031878038702191525, 0.003484314494466365
